cve,svn_commit,other_platform_git_commit,github_commit,equivalent_commit
CVE-2016-5386,,,https://github.com/golang/go/commit/b97df54c31d6c4cc2a28a3c83725366d52329223,git_b97df54c31d6c4cc2a28a3c83725366d52329223==git_cad4e97af8f2e0b9f09b97f67fb3a89ced2e9021
CVE-2016-5386,,,https://github.com/golang/go/commit/cad4e97af8f2e0b9f09b97f67fb3a89ced2e9021,git_b97df54c31d6c4cc2a28a3c83725366d52329223==git_cad4e97af8f2e0b9f09b97f67fb3a89ced2e9021
CVE-2016-5386,,,https://github.com/golang/go/commit/a357d15e9ee36a1232ae071d9968c4cf10a672b4,
CVE-2016-5431,,,https://github.com/nov/jose-php/commit/1cce55e27adf0274193eb1cd74b927a398a3df4b,
CVE-2016-5697,,,https://github.com/onelogin/ruby-saml/commit/a571f52171e6bfd87db59822d1d9e8c38fb3b995,
CVE-2016-5841,,,https://github.com/ImageMagick/ImageMagick/commit/d8ab7f046587f2e9f734b687ba7e6e10147c294b,
CVE-2016-5842,,,https://github.com/ImageMagick/ImageMagick/commit/d8ab7f046587f2e9f734b687ba7e6e10147c294b,
CVE-2016-5851,,,https://github.com/python-openxml/python-docx/commit/61b40b161b64173ab8e362aec1fd197948431beb,
CVE-2016-6186,,,https://github.com/django/django/commit/93c538694e6b14a29cb0f52b784a3bfed604fda6,
CVE-2016-6186,,,https://github.com/django/django/commit/6fa150b2f8b601668083042324c4add534143cb1,
CVE-2016-6186,,,https://github.com/django/django/commit/d03bf6fe4e9bf5b07de62c1a271c4b41a7d3d158,
CVE-2016-6186,,,https://github.com/django/django/commit/f68e5a99164867ab0e071a936470958ed867479d,
CVE-2016-6261,,http://git.savannah.gnu.org/cgit/libidn.git/commit/?id=f20ce1128fb7f4d33297eee307dddaf0f92ac72d,,
CVE-2016-6261,,http://git.savannah.gnu.org/cgit/libidn.git/commit/?id=11abd0e02c16f9e0b6944aea4ef0f2df44b42dd4,,
CVE-2016-6262,,http://git.savannah.gnu.org/cgit/libidn.git/commit/?id=5e3cb9c7b5bf0ce665b9d68f5ddf095af5c9ba60,,
CVE-2016-6298,,,https://github.com/latchset/jwcrypto/commit/eb5be5bd94c8cae1d7f3ba9801377084d8e5a7ba,
CVE-2016-6298,,,https://github.com/latchset/jwcrypto/commit/23ade296b4af2dd8356ae2afbcdc85b413c4fef1,git_eb5be5bd94c8cae1d7f3ba9801377084d8e5a7ba==git_23ade296b4af2dd8356ae2afbcdc85b413c4fef1
CVE-2016-6304,,,https://github.com/openssl/openssl/commit/e408c09bbf7c3057bda4b8d20bec1b3a7771c15b,
CVE-2016-6304,,,https://github.com/openssl/openssl/commit/2c0d295e26306e15a92eb23a84a1802005c1c137,
CVE-2016-6519,,,https://github.com/openstack/manila-ui/commit/fca19a1b0d42536644212c5d673fbd6866e67c43,
CVE-2016-6519,,,https://github.com/openstack/manila-ui/commit/eed69d6ac444c27981f7548c7e2fbc37e836c28d,git_fca19a1b0d42536644212c5d673fbd6866e67c43==git_eed69d6ac444c27981f7548c7e2fbc37e836c28d
CVE-2016-6519,,,https://github.com/openstack/manila-ui/commit/009913d725bee34cef0bd62e47a298025ace2696,git_fca19a1b0d42536644212c5d673fbd6866e67c43==git_009913d725bee34cef0bd62e47a298025ace2696
CVE-2016-6519,,,https://github.com/openstack/manila-ui/commit/89593686ef18f2bd06223b92071b4be2362a5abd,git_fca19a1b0d42536644212c5d673fbd6866e67c43==git_89593686ef18f2bd06223b92071b4be2362a5abd
CVE-2016-6580,,,https://github.com/python-hyper/priority/commit/7d01a7dc4db83bce50f20d47caf4f37b403a3ecd,
CVE-2016-6580,,,https://github.com/python-hyper/priority/commit/1d6321a387d2becaf66dc22a84db31fbbf7f8d51,git_7d01a7dc4db83bce50f20d47caf4f37b403a3ecd==git_1d6321a387d2becaf66dc22a84db31fbbf7f8d51
CVE-2016-6581,,,https://github.com/python-hyper/hpack/commit/4529c1632a356cc1ab6a7fdddccd2de60a21e366,git_4529c1632a356cc1ab6a7fdddccd2de60a21e366==git_940e7d246ed5ecafb6b93be79f90d920b5ece459+git_15654460f247dd4fae7fa42ab02bd037b352d1b8
CVE-2016-6581,,,https://github.com/python-hyper/hpack/commit/940e7d246ed5ecafb6b93be79f90d920b5ece459,git_4529c1632a356cc1ab6a7fdddccd2de60a21e366==git_940e7d246ed5ecafb6b93be79f90d920b5ece459+git_15654460f247dd4fae7fa42ab02bd037b352d1b8
CVE-2016-6581,,,https://github.com/python-hyper/hpack/commit/15654460f247dd4fae7fa42ab02bd037b352d1b8,git_4529c1632a356cc1ab6a7fdddccd2de60a21e366==git_940e7d246ed5ecafb6b93be79f90d920b5ece459+git_15654460f247dd4fae7fa42ab02bd037b352d1b8
CVE-2016-6823,,,https://github.com/ImageMagick/ImageMagick/commit/4cc6ec8a4197d4c008577127736bf7985d632323,
CVE-2016-6823,,,https://github.com/ImageMagick/ImageMagick/commit/c1cf4802653970c050d175a6496fa1f11b7c089e,
CVE-2016-7036,,,https://github.com/mpdavis/python-jose/commit/73007d6887a7517ac07c6e755e494baee49ef513,
CVE-2016-7036,,,https://github.com/mpdavis/python-jose/commit/89b46353b9f611e9da38de3d2fedf52331167b93,git_89b46353b9f611e9da38de3d2fedf52331167b93==git_73007d6887a7517ac07c6e755e494baee49ef513
CVE-2016-7528,,,https://github.com/ImageMagick/ImageMagick/commit/7be16a280014f895a951db4948df316a23dabc09,
CVE-2016-7528,,,https://github.com/ImageMagick/ImageMagick/commit/ca0c886abd6d3ef335eb74150cd23b89ebd17135,git_7be16a280014f895a951db4948df316a23dabc09==git_ca0c886abd6d3ef335eb74150cd23b89ebd17135
CVE-2016-7569,,,https://github.com/appc/docker2aci/commit/2ab8826d6957d97ed64e5e29a484af6370eae2e1,git_2ab8826d6957d97ed64e5e29a484af6370eae2e1==git_54331ec7020e102935c31096f336d31f6400064f+git_e371d6523193342d193bcef9f446e14d09eefc4d
CVE-2016-7569,,,https://github.com/appc/docker2aci/commit/54331ec7020e102935c31096f336d31f6400064f,git_2ab8826d6957d97ed64e5e29a484af6370eae2e1==git_54331ec7020e102935c31096f336d31f6400064f+git_e371d6523193342d193bcef9f446e14d09eefc4d
CVE-2016-7569,,,https://github.com/appc/docker2aci/commit/e371d6523193342d193bcef9f446e14d09eefc4d,git_2ab8826d6957d97ed64e5e29a484af6370eae2e1==git_54331ec7020e102935c31096f336d31f6400064f+git_e371d6523193342d193bcef9f446e14d09eefc4d
CVE-2016-8568,,,https://github.com/libgit2/libgit2/commit/aae89534961cdb7b445be890a056b67c5d18547f,git_aae89534961cdb7b445be890a056b67c5d18547f==git_4974e3a59648095ffa6fce6c5b651a820c0c34b9+git_a719ef5e6d4a1a8ec53469c7914032ed67922772
CVE-2016-8568,,,https://github.com/libgit2/libgit2/commit/4974e3a59648095ffa6fce6c5b651a820c0c34b9,git_aae89534961cdb7b445be890a056b67c5d18547f==git_4974e3a59648095ffa6fce6c5b651a820c0c34b9+git_a719ef5e6d4a1a8ec53469c7914032ed67922772
CVE-2016-8568,,,https://github.com/libgit2/libgit2/commit/594a4093bdcb50ba95f49e7b425d058f9dc994ff,git_594a4093bdcb50ba95f49e7b425d058f9dc994ff==git_a719ef5e6d4a1a8ec53469c7914032ed67922772
CVE-2016-8568,,,https://github.com/libgit2/libgit2/commit/dfc2c713433b3a932e4d8b648738e3b63086baec,
CVE-2016-8568,,,https://github.com/libgit2/libgit2/commit/821042b673675546a265827ea184c6fa14e0623d,git_821042b673675546a265827ea184c6fa14e0623d==git_594a4093bdcb50ba95f49e7b425d058f9dc994ff
CVE-2016-8568,,,https://github.com/libgit2/libgit2/commit/a719ef5e6d4a1a8ec53469c7914032ed67922772,git_aae89534961cdb7b445be890a056b67c5d18547f==git_4974e3a59648095ffa6fce6c5b651a820c0c34b9+git_a719ef5e6d4a1a8ec53469c7914032ed67922772
CVE-2016-8569,,,https://github.com/libgit2/libgit2/commit/dfc2c713433b3a932e4d8b648738e3b63086baec,
CVE-2016-8569,,,https://github.com/libgit2/libgit2/commit/594a4093bdcb50ba95f49e7b425d058f9dc994ff,git_594a4093bdcb50ba95f49e7b425d058f9dc994ff==git_a719ef5e6d4a1a8ec53469c7914032ed67922772
CVE-2016-8569,,,https://github.com/libgit2/libgit2/commit/821042b673675546a265827ea184c6fa14e0623d,git_821042b673675546a265827ea184c6fa14e0623d==git_594a4093bdcb50ba95f49e7b425d058f9dc994ff
CVE-2016-8569,,,https://github.com/libgit2/libgit2/commit/aae89534961cdb7b445be890a056b67c5d18547f,git_aae89534961cdb7b445be890a056b67c5d18547f==git_4974e3a59648095ffa6fce6c5b651a820c0c34b9+git_a719ef5e6d4a1a8ec53469c7914032ed67922772
CVE-2016-8569,,,https://github.com/libgit2/libgit2/commit/4974e3a59648095ffa6fce6c5b651a820c0c34b9,git_aae89534961cdb7b445be890a056b67c5d18547f==git_4974e3a59648095ffa6fce6c5b651a820c0c34b9+git_a719ef5e6d4a1a8ec53469c7914032ed67922772
CVE-2016-8569,,,https://github.com/libgit2/libgit2/commit/a719ef5e6d4a1a8ec53469c7914032ed67922772,git_aae89534961cdb7b445be890a056b67c5d18547f==git_4974e3a59648095ffa6fce6c5b651a820c0c34b9+git_a719ef5e6d4a1a8ec53469c7914032ed67922772
CVE-2016-8579,,,https://github.com/appc/docker2aci/commit/2ab8826d6957d97ed64e5e29a484af6370eae2e1,git_2ab8826d6957d97ed64e5e29a484af6370eae2e1==git_54331ec7020e102935c31096f336d31f6400064f+git_e371d6523193342d193bcef9f446e14d09eefc4d
CVE-2016-8579,,,https://github.com/appc/docker2aci/commit/54331ec7020e102935c31096f336d31f6400064f,git_2ab8826d6957d97ed64e5e29a484af6370eae2e1==git_54331ec7020e102935c31096f336d31f6400064f+git_e371d6523193342d193bcef9f446e14d09eefc4d
CVE-2016-8579,,,https://github.com/appc/docker2aci/commit/e371d6523193342d193bcef9f446e14d09eefc4d,git_2ab8826d6957d97ed64e5e29a484af6370eae2e1==git_54331ec7020e102935c31096f336d31f6400064f+git_e371d6523193342d193bcef9f446e14d09eefc4d
CVE-2016-8610,,,https://github.com/openssl/openssl/commit/af58be768ebb690f78530f796e92b8ae5c9a4401,
CVE-2016-8640,,,https://github.com/geopython/pycsw/commit/2565ab332d3ccae328591ea9054d0387a90f2e86,
CVE-2016-8640,,,https://github.com/geopython/pycsw/commit/d83df944b1fc0f266444c31852c7730f0f41db87,git_2565ab332d3ccae328591ea9054d0387a90f2e86==git_d83df944b1fc0f266444c31852c7730f0f41db87
CVE-2016-8640,,,https://github.com/geopython/pycsw/commit/522873e5ce48bb9cbd4e7e8168ca881ce709c222,
CVE-2016-8640,,,https://github.com/geopython/pycsw/commit/69546e13527c82e4f9191769215490381ad511b2,
CVE-2016-8640,,,https://github.com/geopython/pycsw/commit/daaf09b4b920708a415be3c7f446739661ba3753,
CVE-2016-8867,,,https://github.com/docker/docker/commit/ed879071ecff0e082ae6e59481f640f89ea87013,
CVE-2016-8867,,,https://github.com/docker/docker/commit/d60a3418d0268745dff38947bc8c929fbd24f837,git_ed879071ecff0e082ae6e59481f640f89ea87013==git_d60a3418d0268745dff38947bc8c929fbd24f837
CVE-2016-9015,,,https://github.com/hbashton/urllib3/commit/056045a062478e3c3afc2402ec81680d53490876,
CVE-2016-9015,,,https://github.com/hbashton/urllib3/commit/5e36a7096455ea94fb28b623d64e1f1bad97f822,
CVE-2016-9121,,,https://github.com/square/go-jose/commit/c7581939a3656bb65e89d64da0a52364a33d2507,git_c7581939a3656bb65e89d64da0a52364a33d2507==git_7f0dd807d3f3d73bb536898cb7980ddf638ce69a+git_60e9804a61881698227b7b19c0a11d49d6930e4f
CVE-2016-9121,,,https://github.com/square/go-jose/commit/7f0dd807d3f3d73bb536898cb7980ddf638ce69a,git_c7581939a3656bb65e89d64da0a52364a33d2507==git_7f0dd807d3f3d73bb536898cb7980ddf638ce69a+git_60e9804a61881698227b7b19c0a11d49d6930e4f
CVE-2016-9121,,,https://github.com/square/go-jose/commit/60e9804a61881698227b7b19c0a11d49d6930e4f,git_c7581939a3656bb65e89d64da0a52364a33d2507==git_7f0dd807d3f3d73bb536898cb7980ddf638ce69a+git_60e9804a61881698227b7b19c0a11d49d6930e4f
CVE-2016-9122,,,https://github.com/square/go-jose/commit/2c5656adca9909843c4ff50acf1d2cf8f32da7e6,
CVE-2016-9122,,,https://github.com/square/go-jose/commit/350b3415970b0dd6d2ffe4574d5fc0a71a900562,git_2c5656adca9909843c4ff50acf1d2cf8f32da7e6==git_350b3415970b0dd6d2ffe4574d5fc0a71a900562
CVE-2016-9189,,,https://github.com/python-pillow/Pillow/commit/5fac61d03e1619db086e477c67b12189be6f84b6,git_c50ebe6459a131a1ea8ca531f10da616d3ceaa0f==git_5fac61d03e1619db086e477c67b12189be6f84b6
CVE-2016-9189,,,https://github.com/python-pillow/Pillow/commit/fe7b41b4381325a83707ea9bbd0062812dc8dfc2,
CVE-2016-9189,,,https://github.com/python-pillow/Pillow/commit/c50ebe6459a131a1ea8ca531f10da616d3ceaa0f,
CVE-2016-9190,,,https://github.com/python-pillow/Pillow/commit/5fac61d03e1619db086e477c67b12189be6f84b6,git_5fac61d03e1619db086e477c67b12189be6f84b6==git_5d8a0be45aad78c5a22c8d099118ee26ef8144af
CVE-2016-9190,,,https://github.com/python-pillow/Pillow/commit/5d8a0be45aad78c5a22c8d099118ee26ef8144af,
CVE-2016-9190,,,https://github.com/python-pillow/Pillow/commit/d4663806a89d28e30cbb9f7eac7b03a04f09cb31,
CVE-2016-9243,,,https://github.com/pyca/cryptography/commit/b924696b2e8731f39696584d12cceeb3aeb2d874,
CVE-2016-9243,,,https://github.com/pyca/cryptography/commit/d945a5213f2b2bbb189bbc2be407aa35e0dab204,
CVE-2016-9243,,,https://github.com/pyca/cryptography/commit/aebfba28a42b608a2c5f8bf7d45402c415b893a4,
CVE-2016-9298,,,https://github.com/ImageMagick/ImageMagick/commit/3cbfb163cff9e5b8cdeace8312e9bfee810ed02b,
CVE-2016-9298,,,https://github.com/ImageMagick/ImageMagick/commit/d2d9c8feb028570c592a438a5f4d4191391402bd,git_3cbfb163cff9e5b8cdeace8312e9bfee810ed02b==git_d2d9c8feb028570c592a438a5f4d4191391402bd
CVE-2016-9814,,,https://github.com/simplesamlphp/saml2/commit/7008b0916426212c1cc2fc238b38ab9ebff0748c,
CVE-2016-9814,,,https://github.com/simplesamlphp/saml2/commit/f72e98a74083e54f49df2596d4520ae5d5fc80f6,
CVE-2016-9814,,,https://github.com/simplesamlphp/saml2/commit/3f268c25ca5e9748652834faad04525746227ef7,
CVE-2016-9814,,,https://github.com/simplesamlphp/saml2/commit/2a2bd4398257cbe72251c68348be72707cc77262,
CVE-2016-9909,,,https://github.com/html5lib/html5lib-python/commit/9b8d8eb5afbc066b7fac9390f5ec75e5e8a7cab7,
CVE-2016-9909,,,https://github.com/html5lib/html5lib-python/commit/e04266c2e5bcc75253fc473a05ed666a395a79d9,
CVE-2016-9909,,,https://github.com/html5lib/html5lib-python/commit/15ff801387d9a4f1fdd9ccf10f9d3ebd9472eeca,
CVE-2016-9910,,,https://github.com/html5lib/html5lib-python/commit/e04266c2e5bcc75253fc473a05ed666a395a79d9,
CVE-2016-9910,,,https://github.com/html5lib/html5lib-python/commit/15ff801387d9a4f1fdd9ccf10f9d3ebd9472eeca,
CVE-2016-9910,,,https://github.com/html5lib/html5lib-python/commit/9b8d8eb5afbc066b7fac9390f5ec75e5e8a7cab7,
CVE-2017-0359,,https://salsa.debian.org/reproducible-builds/diffoscope/commit/632a40828a54b399787c25e7fa243f732aef7e05,,
CVE-2017-0904,,,https://github.com/jtdowney/private_address_check/commit/58a0d7fe31de339c0117160567a5b33ad82b46af,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/1bb0284d6e668b8b3d31167790ed6db1f6ccc4be,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/1605e72ae631d3d300815d23c9eb4d42c1ab2f7e,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/3b23f442e36a5cc7034abb997312761bd0c15a81,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/242252e37cdb36cf5bd526855feed388d54a6c7e,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/9ea7a7dd25778666c3501991df2dabbcfa60f93a,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/b480ea5118be44dc4a8ee50a501e402be943e9c6,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/08c4766b75b286193fcd41421d9303fc4d18f1c0,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/9834a8c6fecffc16f1e9e9c651b67fca07bf64d9,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/5ff4907e1c1a3d9356e0658ae43cec594b764f09,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/c8c36508c8acd81768909ad2d155462a9d50a3bd,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/a6ccc217daa166f8fbc12e32ddeb6d33cf43653e,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/2ee039868e54eb1bd9a219ff759f008140a9a16b,
CVE-2017-0905,,,https://github.com/recurly/recurly-client-ruby/commit/e540c6535980f216f6d6338c51d11ced3440518b,
CVE-2017-0906,,,https://github.com/recurly/recurly-client-python/commit/049c74699ce93cf126feff06d632ea63fba36742,
CVE-2017-0906,,,https://github.com/recurly/recurly-client-python/commit/c993068ecca65956ec91282f4d15946dcdcf21e0,
CVE-2017-0906,,,https://github.com/recurly/recurly-client-python/commit/1af0c48131df43a2f40c41df540ea8b1886c402d,
CVE-2017-0906,,,https://github.com/recurly/recurly-client-python/commit/94d08c9ae78448112a61e8586f0253f4dce18485,
CVE-2017-0906,,,https://github.com/recurly/recurly-client-python/commit/02d648db134403e53588646084c9cbd9fb0a8177,
CVE-2017-0906,,,https://github.com/recurly/recurly-client-python/commit/bd199d12de021bf7e4d3b504d60a11dd0f0beeb6,
CVE-2017-0906,,,https://github.com/recurly/recurly-client-python/commit/37762f28f9a3559b603d726e56de899536c4a49d,
CVE-2017-0907,,,https://github.com/recurly/recurly-client-dotnet/commit/9eef460c0084afd5c24d66220c8b7a381cf9a1f1,
CVE-2017-0907,,,https://github.com/recurly/recurly-client-dotnet/commit/54d2f1992096495efb026a97518bb55c5bd70641,
CVE-2017-0907,,,https://github.com/recurly/recurly-client-dotnet/commit/56b005dc464132c9c505454042c9d949ace9dc42,
CVE-2017-0907,,,https://github.com/recurly/recurly-client-dotnet/commit/c20f49b6cb69564db1af657bdb98aa4ae1da31b5,
CVE-2017-0907,,,https://github.com/recurly/recurly-client-dotnet/commit/69aef8ff955b174463e73e234b154eb915787cc3,
CVE-2017-0907,,,https://github.com/recurly/recurly-client-dotnet/commit/8e05a530e494e6162997d5a551fefe5ff14d40f0,
CVE-2017-0907,,,https://github.com/recurly/recurly-client-dotnet/commit/f0fc3715670a06736b1ba45e7b8a3a525444b524,
CVE-2017-0907,,,https://github.com/recurly/recurly-client-dotnet/commit/efe4873ac652f7a992fe1460ec8c9330189b0410,
CVE-2017-0907,,,https://github.com/recurly/recurly-client-dotnet/commit/a711b927c8917dd98dc3cecf9f799ba3f3b1d67d,
CVE-2017-0909,,,https://github.com/jtdowney/private_address_check/commit/516ab853e788f1392f81b59cbe30e136f3836cdf,git_516ab853e788f1392f81b59cbe30e136f3836cdf==git_d1389cbc919aa9e7ef28a34335b104caab73288d+git_53b55b32dfebd4461a241e09b8af2dbe44d86ce5+git_6e614921aeee96fa5850f0f667618890754d19a5+git_6927b2e4ae1ed6c51d1e7639624cf43b0b0e8ba6+git_4ce63152a1aff6e01e31ff4cc134a485ab018dea
CVE-2017-0909,,,https://github.com/jtdowney/private_address_check/commit/d1389cbc919aa9e7ef28a34335b104caab73288d,git_516ab853e788f1392f81b59cbe30e136f3836cdf==git_d1389cbc919aa9e7ef28a34335b104caab73288d+git_53b55b32dfebd4461a241e09b8af2dbe44d86ce5+git_6e614921aeee96fa5850f0f667618890754d19a5+git_6927b2e4ae1ed6c51d1e7639624cf43b0b0e8ba6+git_4ce63152a1aff6e01e31ff4cc134a485ab018dea
CVE-2017-0909,,,https://github.com/jtdowney/private_address_check/commit/53b55b32dfebd4461a241e09b8af2dbe44d86ce5,git_516ab853e788f1392f81b59cbe30e136f3836cdf==git_d1389cbc919aa9e7ef28a34335b104caab73288d+git_53b55b32dfebd4461a241e09b8af2dbe44d86ce5+git_6e614921aeee96fa5850f0f667618890754d19a5+git_6927b2e4ae1ed6c51d1e7639624cf43b0b0e8ba6+git_4ce63152a1aff6e01e31ff4cc134a485ab018dea
CVE-2017-0909,,,https://github.com/jtdowney/private_address_check/commit/6e614921aeee96fa5850f0f667618890754d19a5,git_516ab853e788f1392f81b59cbe30e136f3836cdf==git_d1389cbc919aa9e7ef28a34335b104caab73288d+git_53b55b32dfebd4461a241e09b8af2dbe44d86ce5+git_6e614921aeee96fa5850f0f667618890754d19a5+git_6927b2e4ae1ed6c51d1e7639624cf43b0b0e8ba6+git_4ce63152a1aff6e01e31ff4cc134a485ab018dea
CVE-2017-0909,,,https://github.com/jtdowney/private_address_check/commit/6927b2e4ae1ed6c51d1e7639624cf43b0b0e8ba6,git_516ab853e788f1392f81b59cbe30e136f3836cdf==git_d1389cbc919aa9e7ef28a34335b104caab73288d+git_53b55b32dfebd4461a241e09b8af2dbe44d86ce5+git_6e614921aeee96fa5850f0f667618890754d19a5+git_6927b2e4ae1ed6c51d1e7639624cf43b0b0e8ba6+git_4ce63152a1aff6e01e31ff4cc134a485ab018dea
CVE-2017-0909,,,https://github.com/jtdowney/private_address_check/commit/4ce63152a1aff6e01e31ff4cc134a485ab018dea,git_516ab853e788f1392f81b59cbe30e136f3836cdf==git_d1389cbc919aa9e7ef28a34335b104caab73288d+git_53b55b32dfebd4461a241e09b8af2dbe44d86ce5+git_6e614921aeee96fa5850f0f667618890754d19a5+git_6927b2e4ae1ed6c51d1e7639624cf43b0b0e8ba6+git_4ce63152a1aff6e01e31ff4cc134a485ab018dea
CVE-2017-0929,,,https://github.com/dnnsoftware/Dnn.Platform/commit/f7a48e4df93c027325578ff0649733d19e1894fa,git_f7a48e4df93c027325578ff0649733d19e1894fa==git_d3953db85fee77bb5e6383747692c507ef8b94c3
CVE-2017-0929,,,https://github.com/dnnsoftware/Dnn.Platform/commit/d3953db85fee77bb5e6383747692c507ef8b94c3,git_f7a48e4df93c027325578ff0649733d19e1894fa==git_d3953db85fee77bb5e6383747692c507ef8b94c3
CVE-2017-1000001,,,https://github.com/fedora-infra/fedmsg/commit/5c21cf88a24fac4c15340cfd68d6d7599ad4a4a2,
CVE-2017-1000001,,,https://github.com/fedora-infra/fedmsg/commit/2bb51cd8e7b2122b04421280ecc6e2db499f1170,
CVE-2017-1000042,,,https://github.com/mapbox/mapbox.js/commit/538d229ab6767bb4c3f3969c417f9884189c1512,
CVE-2017-1000042,,,https://github.com/mapbox/mapbox.js/commit/275e404057b221edd276b175e0165f23595ad35a,
CVE-2017-1000056,,,https://github.com/kubernetes/kubernetes/commit/6f9074f06945247827499b196e0c5c23af1f5c72,
CVE-2017-1000056,,,https://github.com/kubernetes/kubernetes/commit/ec040ef2521c8a67cc44e9ed323cbf0053268798,
CVE-2017-1000056,,,https://github.com/kubernetes/kubernetes/commit/dd7561801aa7b7f00f1556d38a14488246821d91,
CVE-2017-1000056,,,https://github.com/kubernetes/kubernetes/commit/52f6d3fbfb339605bb54bf04c5d8f6f4adc518f6,
CVE-2017-1000056,,,https://github.com/kubernetes/kubernetes/commit/7fef0a4f6a44ea36f166c39fdade5324eff2dd5e,git_7fef0a4f6a44ea36f166c39fdade5324eff2dd5e==git_52f6d3fbfb339605bb54bf04c5d8f6f4adc518f6
CVE-2017-1000069,,,https://github.com/bitly/oauth2_proxy/commit/6fb84e5563cc233eab0f8afc8f8fd1f7f77a8c03,git_4464655276877f1951fddf238cdfeca3cbca83ef==git_6fb84e5563cc233eab0f8afc8f8fd1f7f77a8c03
CVE-2017-1000069,,,https://github.com/bitly/oauth2_proxy/commit/720baad33aa546bcd392fc59920ef11ea7aac029,git_4464655276877f1951fddf238cdfeca3cbca83ef==git_720baad33aa546bcd392fc59920ef11ea7aac029
CVE-2017-1000069,,,https://github.com/bitly/oauth2_proxy/commit/4464655276877f1951fddf238cdfeca3cbca83ef,
CVE-2017-1000069,,,https://github.com/bitly/oauth2_proxy/commit/55085d9697962668fd4e43e8e4644144fe83cd93,git_4464655276877f1951fddf238cdfeca3cbca83ef==git_55085d9697962668fd4e43e8e4644144fe83cd93
CVE-2017-1000070,,,https://github.com/bitly/oauth2_proxy/commit/86d083266b747825a05f639560141e542019cf26,
CVE-2017-1000070,,,https://github.com/bitly/oauth2_proxy/commit/289a6ccf463a425c7606178c510fc5eeb9c8b050,git_289a6ccf463a425c7606178c510fc5eeb9c8b050==git_86d083266b747825a05f639560141e542019cf26
CVE-2017-1000228,,,https://github.com/mde/ejs/commit/3d447c5a335844b25faec04b1132dbc721f9c8f6,
CVE-2017-1000246,,,https://github.com/IdentityPython/pysaml2/commit/7323f5c20efb59424d853c822e7a26d1aa3e84aa,
CVE-2017-1000246,,,https://github.com/IdentityPython/pysaml2/commit/79d679883f0b198511ea5eeaaf53f1f625e8d938,
CVE-2017-1000248,,,https://github.com/redis-store/redis-store/commit/ce13252c26fcc40ed4935c9abfeb0ee0761e5704,
CVE-2017-1000248,,,https://github.com/redis-store/redis-store/commit/e0c1398d54a9661c8c70267c3a925ba6b192142e,git_e0c1398d54a9661c8c70267c3a925ba6b192142e==git_ce13252c26fcc40ed4935c9abfeb0ee0761e5704
CVE-2017-1000431,,,https://github.com/ezsystems/ezpublish-legacy/commit/c7174295fa0b9bd81bd4af908082464b0b80f278,
CVE-2017-1000433,,,https://github.com/IdentityPython/pysaml2/commit/efe27e2f40bf1c35d847f935ba74b4b86aa90fb5,
CVE-2017-1000433,,,https://github.com/jkakavas/pysaml2/commit/6312a41e037954850867f29d329e5007df1424a5,
CVE-2017-1000450,,,https://github.com/opencv/opencv/commit/c58152d94ba878b2d7d76bcac59146312199b9eb,git_c58152d94ba878b2d7d76bcac59146312199b9eb==git_a729f985fdc23cd30f3e45909bd627bca1d53c6c
CVE-2017-1000450,,,https://github.com/opencv/opencv/commit/a729f985fdc23cd30f3e45909bd627bca1d53c6c,git_c58152d94ba878b2d7d76bcac59146312199b9eb==git_a729f985fdc23cd30f3e45909bd627bca1d53c6c
CVE-2017-1000450,,,https://github.com/opencv/opencv/commit/0202e527476daceec544e63068742f70d1dfe934,
CVE-2017-1000450,,,https://github.com/opencv/opencv/commit/08a5fe3661b4cab8758e289927cfdc96c10458da,
CVE-2017-1000450,,,https://github.com/opencv/opencv/commit/e15a56d142906aea4e7c009d28d7432c0f1cb3a1,git_e15a56d142906aea4e7c009d28d7432c0f1cb3a1==git_c46521ad65bb7c8d5c55a9f696b6bd52acdd17b8
CVE-2017-1000450,,,https://github.com/opencv/opencv/commit/c46521ad65bb7c8d5c55a9f696b6bd52acdd17b8,git_e15a56d142906aea4e7c009d28d7432c0f1cb3a1==git_c46521ad65bb7c8d5c55a9f696b6bd52acdd17b8
CVE-2017-1000451,,,https://github.com/vvakame/fs-git/commit/eb5f70efa5cfbff1ab299fa7daaa5de549243998,
CVE-2017-1000491,,,https://github.com/rhysd/Shiba/commit/e8a65b0f81eb04903eedd29500d7e1bedf249eab,
CVE-2017-1001004,,,https://github.com/josdejong/typed-function/commit/6478ef4f2c3f3c2d9f2c820e2db4b4ba3425e6fe,
